chain_id,domain,model,format,response,predicted_label,ground_truth_label,correct,prompt_tokens,completion_tokens,cost
pubg_shuffled_0026,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0026,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0027,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0028,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gpt-5,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gpt-5,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gpt-5,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gpt-5,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gpt-5,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gpt-5.4-mini,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gpt-5.4-mini,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gpt-5.4-mini,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gpt-5.4-mini,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gpt-5.4-mini,socratic,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gemini-3-flash-preview,original_paragraph,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gemini-3-flash-preview,bullet_list,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gemini-3-flash-preview,json_schema,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gemini-3-flash-preview,dialogue,YES,YES,NO,False,80,30,0.0005
pubg_shuffled_0029,pubg,gemini-3-flash-preview,socratic,YES,YES,NO,False,80,30,0.0005
nba_real_0000,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0000,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0001,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0002,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0003,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0004,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0005,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0006,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0007,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0008,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0009,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0010,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0011,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0012,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0013,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0014,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gpt-5,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gpt-5,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gpt-5,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gpt-5,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gpt-5,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gpt-5.4-mini,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gpt-5.4-mini,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gpt-5.4-mini,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gpt-5.4-mini,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gpt-5.4-mini,socratic,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gemini-3-flash-preview,original_paragraph,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gemini-3-flash-preview,bullet_list,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gemini-3-flash-preview,json_schema,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gemini-3-flash-preview,dialogue,YES,YES,YES,True,80,30,0.0005
nba_real_0015,nba,gemini-3-flash-preview,socratic,YES,YES,YES,True,80,30,0.0005
